"name_sci","name_e","name_c","lat","lon","survey_dat","province","county","location","national_l","IUCN_redli","endemic_c","data_sourc","data_owner"
"Bonasa sewerzowi","Chinese Hazel Grouse","斑尾榛鸡",28.88561,102.2082,NA,"","","",0,5,0,"","CI"
"Bonasa sewerzowi","Chinese Hazel Grouse","斑尾榛鸡",29.56667,94.5,NA,"","","",0,5,0,"","CI"
"Bonasa sewerzowi","Chinese Hazel Grouse","斑尾榛鸡",30.81667,94.86667,NA,"","","",0,5,0,"","CI"
"Bonasa sewerzowi","Chinese Hazel Grouse","斑尾榛鸡",33.33333,95.33333,NA,"","","",0,5,0,"","CI"
"Bonasa sewerzowi","Chinese Hazel Grouse","斑尾榛鸡",29.83333,95.55,NA,"","","",0,5,0,"","CI"
"Bonasa sewerzowi","Chinese Hazel Grouse","斑尾榛鸡",32.252,96.094,NA,"","","",0,5,0,"","CI"
"Bonasa sewerzowi","Chinese Hazel Grouse","斑尾榛鸡",32.918,96.73,NA,"","","",0,5,0,"","CI"
"Bonasa sewerzowi","Chinese Hazel Grouse","斑尾榛鸡",31.41667,98,NA,"","","",0,5,0,"","CI"
"Bonasa sewerzowi","Chinese Hazel Grouse","斑尾榛鸡",30.86667,98.3,NA,"","","",0,5,0,"","CI"
"Bonasa sewerzowi","Chinese Hazel Grouse","斑尾榛鸡",30.657,98.551,NA,"","","",0,5,0,"","CI"
"Bonasa sewerzowi","Chinese Hazel Grouse","斑尾榛鸡",28.21667,98.66667,NA,"","","",0,5,0,"","CI"
"Bonasa sewerzowi","Chinese Hazel Grouse","斑尾榛鸡",31.957,98.697,NA,"","","",0,5,0,"","CI"
"Bonasa sewerzowi","Chinese Hazel Grouse","斑尾榛鸡",30.953,98.943,NA,"","","",0,5,0,"","CI"
"Bonasa sewerzowi","Chinese Hazel Grouse","斑尾榛鸡",29.672,99.095,NA,"","","",0,5,0,"","CI"
"Bonasa sewerzowi","Chinese Hazel Grouse","斑尾榛鸡",28.08333,99.16667,NA,"","","",0,5,0,"","CI"
"Bonasa sewerzowi","Chinese Hazel Grouse","斑尾榛鸡",27.48,99.42,NA,"","","",0,5,0,"","CI"
"Bonasa sewerzowi","Chinese Hazel Grouse","斑尾榛鸡",29.14,99.73,NA,"","","",0,5,0,"","CI"
"Bonasa sewerzowi","Chinese Hazel Grouse","斑尾榛鸡",27.707,99.858,NA,"","","",0,5,0,"","CI"
"Bonasa sewerzowi","Chinese Hazel Grouse","斑尾榛鸡",33.46667,100.16667,NA,"","","",0,5,0,"","CI"
"Bonasa sewerzowi","Chinese Hazel Grouse","斑尾榛鸡",28.098,100.989,NA,"","","",0,5,0,"","CI"
"Bonasa sewerzowi","Chinese Hazel Grouse","斑尾榛鸡",30.04,101.57,NA,"","","",0,5,0,"","CI"
"Bonasa sewerzowi","Chinese Hazel Grouse","斑尾榛鸡",29.873,101.633,NA,"","","",0,5,0,"","CI"
"Bonasa sewerzowi","Chinese Hazel Grouse","斑尾榛鸡",30.15,101.83333,NA,"","","",0,5,0,"","CI"
"Bonasa sewerzowi","Chinese Hazel Grouse","斑尾榛鸡",29.01667,101.95,NA,"","","",0,5,0,"","CI"
"Bonasa sewerzowi","Chinese Hazel Grouse","斑尾榛鸡",31.99,102.065,NA,"","","",0,5,0,"","CI"
"Bonasa sewerzowi","Chinese Hazel Grouse","斑尾榛鸡",28.93333,102.11667,NA,"","","",0,5,0,"","CI"
"Bonasa sewerzowi","Chinese Hazel Grouse","斑尾榛鸡",33.55,102.48333,NA,"","","",0,5,0,"","CI"
"Bonasa sewerzowi","Chinese Hazel Grouse","斑尾榛鸡",34.08333,103.01667,NA,"","","",0,5,0,"","CI"
"Bonasa sewerzowi","Chinese Hazel Grouse","斑尾榛鸡",31.1,103.13333,NA,"","","",0,5,0,"","CI"
"Bonasa sewerzowi","Chinese Hazel Grouse","斑尾榛鸡",31.085,103.135,NA,"","","",0,5,0,"","CI"
"Bonasa sewerzowi","Chinese Hazel Grouse","斑尾榛鸡",34.46667,103.35,NA,"","","",0,5,0,"","CI"
"Bonasa sewerzowi","Chinese Hazel Grouse","斑尾榛鸡",34.439,103.389,NA,"","","",0,5,0,"","CI"
"Bonasa sewerzowi","Chinese Hazel Grouse","斑尾榛鸡",34.013,103.564,NA,"","","",0,5,0,"","CI"
"Bonasa sewerzowi","Chinese Hazel Grouse","斑尾榛鸡",33.1,103.86667,NA,"","","",0,5,0,"","CI"
"Bonasa sewerzowi","Chinese Hazel Grouse","斑尾榛鸡",32.76667,103.93333,NA,"","","",0,5,0,"","CI"
"Bonasa sewerzowi","Chinese Hazel Grouse","斑尾榛鸡",31.55,104,NA,"","","",0,5,0,"","CI"
"Bonasa sewerzowi","Chinese Hazel Grouse","斑尾榛鸡",32.925,104.045,NA,"","","",0,5,0,"","CI"
"Bonasa sewerzowi","Chinese Hazel Grouse","斑尾榛鸡",32.93333,104.05,NA,"","","",0,5,0,"","CI"
"Bonasa sewerzowi","Chinese Hazel Grouse","斑尾榛鸡",33.23333,104.11667,NA,"","","",0,5,0,"","CI"
"Bonasa sewerzowi","Chinese Hazel Grouse","斑尾榛鸡",33.83333,104.25,NA,"","","",0,5,0,"","CI"
"Bonasa sewerzowi","Chinese Hazel Grouse","斑尾榛鸡",32.58333,104.75,NA,"","","",0,5,0,"","CI"
"Tragopan blythii","Blyth's Tragopan","灰腹角雉",27.71667,98.65,197311,"","","云南贡山县青蓝丹",0,4,0,"彭燕章,郑宝赉,1979","Ding, Changqing"
"Tragopan blythii","Blyth's Tragopan","灰腹角雉",27.75,98.33333,199009,"","","云南贡山县独龙江斯拉罗",0,4,0,"杨岚,1992(pl.)","Ding, Changqing"
"Tragopan blythii","Blyth's Tragopan","灰腹角雉",27.7,98.6,NA,"","","云南贡山县巴坡马库",0,4,0,"彭燕章,杨德华,1987","Ding, Changqing"
"Tragopan blythii","Blyth's Tragopan","灰腹角雉",27.675,98.8,199300,"","","云南高黎贡山区",0,4,0,"韩联宪,1995","Ding, Changqing"
"Tragopan blythii","Blyth's Tragopan","灰腹角雉",28.4,97,NA,"","","西藏下察隅县",0,4,0,"尹秉高,刘务林,1993","Ding, Changqing"
"Tragopan blythii","Blyth's Tragopan","灰腹角雉",29.2,95.3,NA,"","","西藏墨脱县",0,4,0,"李湘涛,1996","Ding, Changqing"
"Tragopan blythii","Blyth's Tragopan","灰腹角雉",27.5,91.8,191403,"","","西藏达旺县",0,4,0,"Baker 1914c;  郑作新, 1987","Ding, Changqing"
"Tragopan blythii","Blyth's Tragopan","灰腹角雉",27.5,91.8,197700,"","","西藏达旺县",0,4,0,"郑作新主编,1983","Ding, Changqing"
"Tragopan blythii","Blyth's Tragopan","灰腹角雉",27.9,91.9,NA,"","","西藏错那县",0,4,0,"李湘涛,1996","Ding, Changqing"
"Tragopan blythii","Blyth's Tragopan","灰腹角雉",28.16667,91.66667,NA,"","","",0,4,0,"","CI"
"Tragopan blythii","Blyth's Tragopan","灰腹角雉",29.21667,95.3,NA,"","","",0,4,0,"","CI"
"Tragopan blythii","Blyth's Tragopan","灰腹角雉",27.73333,98.41667,NA,"","","",0,4,0,"","CI"
"Tragopan blythii","Blyth's Tragopan","灰腹角雉",27.833,98.453,NA,"","","",0,4,0,"","CI"
"Tragopan blythii","Blyth's Tragopan","灰腹角雉",25.52,98.52,NA,"","","",0,4,0,"","CI"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",28.08333,119.5,198412,"","","浙江云和县",1,4,1,"丁平,1995(pl.)","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",28.11667,119.55,198700,"","","浙江云和县",1,4,1,"诸葛阳,丁平,1988","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",27.69167,119.65833,199100,"","","浙江乌岩岭自然保护区",1,4,1,"丁长青,郑光美,1997","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",27.8,120.08333,198700,"","","浙江文成县",1,4,1,"诸葛阳,丁平,1988","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",27.775,120.062497,NA,"","","浙江文成县",1,4,1,"Zheng Guangmei et.al. 1991.","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",27.69167,119.65833,200700,"","","浙江泰顺县乌岩岭自然保护区",1,4,1,"郑光美,赵欣如,1985","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",27.69167,119.65833,NA,"","","浙江泰顺县乌岩岭自然保护区",1,4,1,"Sun Yuehua, 1995.","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",27.7,119.8,199412,"","","浙江泰顺县黄桥林场",1,4,1,"Tao Chaoping. pl. 1995.","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",28.35,118.86667,198311,"","","浙江遂昌县九龙山自然保护区",1,4,1,"诸葛阳,丁平,1988","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",28.96667,118.86667,198312,"","","浙江衢州市",1,4,1,"诸葛阳,丁平,1988","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",28.83333,119.03333,198312,"","","浙江衢县",1,4,1,"丁平,1995(pl.)","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",29.03333,119.16667,198700,"","","浙江龙游县",1,4,1,"诸葛阳,丁平,1988","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",28,119.1,194312,"","","浙江龙泉县",1,4,1,"丁平,1995(pl.)","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",28.45,119.9,198404,"","","浙江丽水县",1,4,1,"诸葛阳,丁平,1988","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",28.4,119.9,NA,"","","浙江丽水县",1,4,1,"Zheng Guangmei et.al. 1991.","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",27.7,119.6,199110,"","","浙江景宁县上标林场",1,4,1,"丁长青,1995(pl.).","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",27.96667,119.65,198600,"","","浙江景宁县",1,4,1,"Zhang Zhengwang in litt.1997.","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",28.65,120.05,198700,"","","浙江缙云县",1,4,1,"诸葛阳,丁平,1988","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",28.6,120,NA,"","","浙江缙云县",1,4,1,"Zheng Guangmei et.al. 1991.","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",28.75,118.61667,NA,"","","浙江江山县",1,4,1,"李湘涛,1996","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",29.33333,118.23333,NA,"","","浙江古田山自然保护区",1,4,1,"刘东来主编,1996","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",27.91667,119.18333,198700,"","","浙江凤阳山自然保护区",1,4,1,"刘东来主编,1996","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",26.9,114.2,NA,"","","江西永新县",1,4,1,"卢汰春主编,1991","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",27.90833,117.8,NA,"","","江西武夷山自然保护区",1,4,1,"林剑声,严丽,2004","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",27.83333,117.73333,198600,"","","江西武夷山自然保护区",1,4,1,"傅道言,丁铁明, 1986","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",27.83333,117.73333,NA,"","","江西武夷山自然保护区",1,4,1,"刘东来主编,1996","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",26.4,116.4,196101,"","","江西武夷山",1,4,1,"动物所标本","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",27.50833,117.73333,198600,"","","江西武夷山",1,4,1,"傅道言,丁铁明,1986","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",26.4,116.4,197600,"","","江西武夷山",1,4,1,"刘世平,1994","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",28.7,117,NA,"","","江西万年县",1,4,1,"Zheng Guangmei et.al. 1991.","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",28.7,117.05,NA,"","","江西万年县",1,4,1,"卢汰春主编,1991","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",25.8,114.5,199901,"","","江西上犹县",1,4,1,"T. Woodward in litt. 2000","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",25.8,114.5,NA,"","","江西上犹县",1,4,1,"卢汰春主编,1991","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",27.50833,117.73333,200405,"","","江西铅山县武夷山自然保护区",1,4,1,"中国观鸟年报, 2004.","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",28.3,117.7,NA,"","","江西铅山县",1,4,1,"Zheng Guangmei et.al. 1991.","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",29.1,116.26667,NA,"","","江西鄱阳湖地区山地",1,4,1,"刘世平,1994","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",24.58333,114.46667,NA,"","","江西九莲山自然保护区",1,4,1,"刘东来主编,1996","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",26.61667,114.08333,198300,"","","江西井冈山自然保护区",1,4,1,"严丽,1984","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",26.5,114.1,197600,"","","江西井冈山地区",1,4,1,"刘世平,1994","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",26.5,114.1,198107,"","","江西井冈山",1,4,1,"严丽,1984","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",26.63333,114.18333,198600,"","","江西井冈山",1,4,1,"傅道言,丁铁明,1986","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",26.5,114.1,NA,"","","江西井冈山",1,4,1,"Zheng Guangmei et.al. 1991.","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",27,114.9,NA,"","","江西吉安市",1,4,1,"吉安市野生动植物保护管理站,2004","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",28.55,114.58333,NA,"","","江西官山自然保护区",1,4,1,"刘东来主编,1996","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",25.3,114.3,NA,"","","江西大余县",1,4,1,"Zheng Guangmei et.al. 1991.","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",25.6,114.3,199909,"","","江西崇义县",1,4,1,"T. Woodward in litt. 2000","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",25.6,114.3,NA,"","","江西崇义县",1,4,1,"卢汰春主编,1991","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",26.58333,110.86667,NA,"","","湖南紫云万峰山自然保护区",1,4,1,"刘东来主编,1996","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",24.96667,112.85,198012,"","","湖南宜章县莽山自然保护区",1,4,1,"刘东来主编,1996","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",24.95833,112.85833,199204,"","","湖南宜章县莽山自然保护区",1,4,1,"廖晓东,1993","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",24.96667,112.85,NA,"","","湖南宜章县莽山自然保护区",1,4,1,"李湘涛,1996","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",26.38333,113.83333,NA,"","","湖南炎陵县",1,4,1,"李湘涛,1996","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",26.43333,110.83333,198606,"","","湖南新宁县",1,4,1,"赵秀壁,1994","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",29.13333,110.45,NA,"","","湖南天门山自然保护区",1,4,1,"刘东来主编,1996","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",26.5,114,NA,"","","湖南桃源洞自然保护区",1,4,1,"刘东来主编,1996","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",26.39167,110.09167,198100,"","","湖南绥宁县黄双自然保护区",1,4,1,"邓学建,1993.","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",26.5,111.01667,NA,"","","湖南舜皇山自然保护区",1,4,1,"刘东来主编,1996","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",25.53333,111.3,198400,"","","湖南千家洞自然保护区",1,4,1,"邓学建,1993","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",26.53333,114.53333,198100,"","","湖南酃县桃源洞自然保护区",1,4,1,"邓学建,1993.","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",26.35,110.08333,198212,"","","湖南黄桑自然保护区",1,4,1,"赵秀壁,1994","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",26.35,110.08333,198100,"","","湖南黄桑自然保护区",1,4,1,"邓学建,1993","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",29.55,110.75,199005,"","","湖南壶瓶山自然保护区",1,4,1,"何芬奇,1990","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",29.55,110.75,NA,"","","湖南壶瓶山自然保护区",1,4,1,"刘东来主编,1996","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",26,113.825,200408,"","","湖南桂东八面山自然保护区",1,4,1,"中国观鸟年报, 2004.","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",25.5,111.5,198410,"","","湖南道县千家洞自然保护区",1,4,1,"邓学建,1993","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",26,110.6,197800,"","","广西资源县",1,4,1,"吴名川,1984","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",24.9,109.9,197800,"","","广西永福县",1,4,1,"吴名川,1984","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",24.8,110,NA,"","","广西永福县",1,4,1,"吴名川,1993","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",25.21667,110.5,197812,"","","广西银锭山自然保护区",1,4,1,"郑作新,, 吴名川 ,1979","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",25.21667,110.5,NA,"","","广西银锭山自然保护区",1,4,1,"广西省林业厅,1993","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",24.76667,110.46667,197812,"","","广西阳朔县",1,4,1,"李湘涛(卢汰春主编,1991)","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",25.6,110.6,NA,"","","广西兴安县",1,4,1,"Zheng Guangmei et.al. 1991.","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",24.83333,111.16667,NA,"","","广西西岭山自然保护区",1,4,1,"吴名川,1993","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",25.26667,109.78333,198200,"","","广西寿城自然保护区",1,4,1,"吴名川,1993","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",25.26667,109.78333,NA,"","","广西寿城自然保护区",1,4,1,"广西省林业厅,1993","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",25.10833,109.61667,198200,"","","广西三锁自然保护区",1,4,1,"吴名川, 1993,Mackinnon et al.1996.","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",25.10833,109.61667,NA,"","","广西融安县三锁自然保护区",1,4,1,"广西省林业厅,1993","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",25.2,109.3,197800,"","","广西融安县",1,4,1,"吴名川,1984","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",25.2,109.3,NA,"","","广西融安县",1,4,1,"Zheng Guangmei et.al. 1991.","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",25.9,110,197800,"","","广西全州县",1,4,1,"吴名川,1984","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",25.88333,110.45833,NA,"","","广西猫儿山自然保护区",1,4,1,"广西省林业厅,1993","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",25.4,110.3,NA,"","","广西灵川县",1,4,1,"Zheng Guangmei et.al. 1991.","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",25.2,110.2,197800,"","","广西临桂县",1,4,1,"吴名川,1984","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",24.38333,111.88333,NA,"","","广西滑水冲自然保护区",1,4,1,"广西省林业厅,1993","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",23.9,111.7,NA,"","","广西贺县信都村",1,4,1,"吴名川,1993","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",24.7,111.6,NA,"","","广西贺县山马塘顶",1,4,1,"吴名川,1993","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",24.38333,111.89167,NA,"","","广西贺县滑水冲自然保护区",1,4,1,"广西省林业厅,1993","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",24.65,111.55,NA,"","","广西贺县菇婆山自然保护区",1,4,1,"广西省林业厅,1993","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",24.4,111.5,197800,"","","广西贺县",1,4,1,"吴名川,1984","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",25.23333,110.70833,NA,"","","广西海洋山自然保护区",1,4,1,"吴名川,1993","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",25.6,111.1,197812,"","","广西灌阳县",1,4,1,"李湘涛(卢汰春主编,1991)","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",24.9,110.7,NA,"","","广西恭城县西岭村",1,4,1,"吴名川,1993","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",24.7,111.1,197800,"","","广西恭城县三江西岭岗林场",1,4,1,"郑作新,吴名川,1979.","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",24.8,110.8,197800,"","","广西恭城县",1,4,1,"吴名川,1984","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",24.8,110.8,NA,"","","广西恭城县",1,4,1,"动物所标本(58049)","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",25,111.3,NA,"","","广西富川县麦岭",1,4,1,"吴名川,1993","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",24.9,111.2,NA,"","","广西富川县城北村",1,4,1,"吴名川,1993","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",25,111.1,NA,"","","广西富川县朝东村",1,4,1,"吴名川,1993","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",24.8,111.2,197800,"","","广西富川县",1,4,1,"吴名川,1984","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",24,110.11667,NA,"","","广西大瑶山自然保护区",1,4,1,"KFBG in prep.a","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",24.4,112.6,NA,"","","广东阳山县",1,4,1,"Zhang Zhengwang in litt.1997","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",22.16667,111.78333,191012,"","","广东阳春县",1,4,1,"Mell, 1922","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",22.16667,111.78333,NA,"","","广东阳春县",1,4,1,"刘东来主编,1996","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",24.06667,114.2,NA,"","","广东新丰县",1,4,1,"刘东来主编,1996","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",23.9,115.7,NA,"","","广东五华县",1,4,1,"卢汰春主编,1991","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",24.9,114,NA,"","","广东始兴县",1,4,1,"Zheng Guangmei et.al. 1991.","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",24.78333,112.725,200404,"","","广东省南岭国家级自然保护区",1,4,1,"中国观鸟年报, 2004.","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",24.7,113.2,NA,"","","广东乳源县",1,4,1,"Zheng Guangmei et.al. 1991.","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",25.08333,113.35,NA,"","","广东仁化县粤北华南虎自然保护区",1,4,1,"刘东来主编,1996","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",25.1,113.7,NA,"","","广东仁化县",1,4,1,"Zheng Guangmei et.al. 1991.","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",24.6,113.5,NA,"","","广东曲江县",1,4,1,"Zheng Guangmei et.al. 1991.","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",24.68333,113.58333,NA,"","","广东曲江县",1,4,1,"卢汰春主编,1991","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",25.1,114.3,NA,"","","广东南雄县",1,4,1,"Zheng Guangmei et.al. 1991.","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",25,115.83333,NA,"","","广东龙头山",1,4,1,"Mell, 1922,23-25","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",24.5,112,NA,"","","广东连山县",1,4,1,"Zheng Guangmei et.al. 1991.","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",24.58333,112.1,NA,"","","广东连山县",1,4,1,"卢汰春主编,1991","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",25.15,113.73333,191000,"","","广东乐昌县",1,4,1,"Mell, 1922","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",25.1,113.3,NA,"","","广东乐昌县",1,4,1,"Zheng Guangmei et.al. 1991.","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",23.9,112.1,NA,"","","广东怀集县",1,4,1,"Zheng Guangmei et.al. 1991.","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",24.33333,116.66667,NA,"","","广东大埔县",1,4,1,"Zheng Guangmei et.al. 1991.","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",24.7,114.16667,NA,"","","广东车八岭自然保护区",1,4,1,"陈万成,卢柏威,1993","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",23.6,116.6,NA,"","","广东潮州市",1,4,1,"Zheng Guangmei et.al. 1991.","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",24.86667,112.96667,198706,"","","广东八宝山自然保护区",1,4,1,"Viney, 1987","Ding, Changqing"
"Tragopan caboti","Cabot's Tragopan","黄腹角雉",24.86667,112.96667,199900,"","","广东八宝山自然保护区",1,4,1,"Lewthwaite, 1996","Ding, Changqing"
